itemName(),action,agent,client,component,duration,ip,map,time,user
2011-11-03T19:14:51.611_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,62,10.244.166.27,11,2011-11-03T19:14:51.611,
2011-11-03T19:16:02.935_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,66,10.244.166.27,11,2011-11-03T19:16:02.935,
2011-11-03T20:00:50.479_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,4,10.244.166.27,11,2011-11-03T20:00:50.479,
2011-11-03T20:01:49.368_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,,5404,10.244.166.27,11,2011-11-03T20:01:49.368,
2011-11-03T20:03:48.081_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,2,10.244.166.27,11,2011-11-03T20:03:48.081,
2011-11-03T20:28:22.269_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,a67903fd-249d-49aa-b458-142e3f521740,seasonalViz,6,10.244.166.27,11,2011-11-03T20:28:22.269,
2011-11-03T20:29:55.914_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,e79864a3-e187-4998-9b52-42b9047e4abe,seasonalViz,6,10.244.166.27,11,2011-11-03T20:29:55.914,
2011-11-03T20:30:25.943_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,08db9e66-6638-44cd-976f-b73d16b30e28,seasonalViz,4,10.244.166.27,11,2011-11-03T20:30:25.943,
2011-11-03T20:32:31.099_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,691cb144-e69b-444f-9c45-28c1a5d44c52,seasonalViz,4,10.244.166.27,11,2011-11-03T20:32:31.099,
2011-11-03T20:32:44.328_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,c13a0d01-d7c9-442a-817b-c8736ad3444c,seasonalViz,6,10.244.166.27,11,2011-11-03T20:32:44.328,
2011-11-03T20:33:45.713_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0009dcdd-27c2-4c93-bfff-c949b8806ce6,seasonalViz,4,10.244.166.27,11,2011-11-03T20:33:45.713,
2011-11-03T20:41:39.601_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,64c5fa49-35ac-48ad-ad25-55e4dd6a8049|24cb2377-d9b6-40d8-9dd5-4bbcb4c94964,seasonalViz,4|1592,10.244.166.27,11,2011-11-03T20:41:39.601,
2011-11-03T20:42:16.915_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,7ea06276-b349-4cb7-92df-4a2bac5f3d00,seasonalViz,7,10.244.166.27,11,2011-11-03T20:42:16.915,
2011-11-03T20:44:42.087_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,13876cf0-0219-4236-b673-896b620ab456,seasonalViz,5,10.244.166.27,11,2011-11-03T20:44:42.087,
2011-11-03T20:45:30.681_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,85f21bbc-ca06-4e3a-be49-61a309a606e6,,11880,10.244.166.27,11,2011-11-03T20:45:30.681,
2011-11-03T20:46:52.440_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,61ee7441-6bc9-4a2d-a2cb-212d599321ee,seasonalViz,4,10.244.166.27,11,2011-11-03T20:46:52.440,
2011-11-03T20:47:06.418_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,8cc90b86-edf9-486b-9b36-0af033ffec8a,seasonalViz,2,10.244.166.27,11,2011-11-03T20:47:06.418,
2011-11-03T20:47:30.567_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,c61cabdb-6768-440e-866f-a116f1b8579a,seasonalViz,3,10.244.166.27,11,2011-11-03T20:47:30.567,
2011-11-03T20:47:35.746_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,31e5002a-44aa-4eb5-8307-4ce914baaaa3,,13956,10.244.166.27,11,2011-11-03T20:47:35.746,
2011-11-03T20:51:09.669_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,3,10.244.166.27,11,2011-11-03T20:51:09.669,
2011-11-03T20:51:18.935_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,2,10.244.166.27,11,2011-11-03T20:51:18.935,
2011-11-03T20:51:34.488_10.244.166.27,dragThumb,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,seasonalViz,2,10.244.166.27,11,2011-11-03T20:51:34.488,
2011-11-03T20:51:49.651_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,0f7d7d77-84c4-4b3e-b9e5-e9549a00d9c3,,6906,10.244.166.27,11,2011-11-03T20:51:49.651,
2011-11-03T21:00:38.491_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,ac1f0e75-a4d9-45bc-af88-be33739c644f,,10177,10.244.166.27,11,2011-11-03T21:00:38.491,
2011-11-04T21:35:09.563_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),50cd8aaa-de6a-451e-9601-2126f9aa7d2a,,53013,10.244.166.27,-1,2011-11-04T21:35:09.563,1
2011-11-06T04:08:37.401_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,c3fb142d-1a2f-424a-bea6-10c3abd7b1ed,,3448,10.244.166.27,-1,2011-11-06T04:08:37.401,
2011-11-07T04:06:33.855_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,c3fb142d-1a2f-424a-bea6-10c3abd7b1ed,,3101,10.244.166.27,-1,2011-11-07T04:06:33.855,
2011-11-07T15:18:39.440_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,6020,10.244.166.27,-1,2011-11-07T15:18:39.440,1
2011-11-07T15:19:17.846_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,8253,10.244.166.27,-1,2011-11-07T15:19:17.846,1
2011-11-07T15:24:43.100_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,4050,10.244.166.27,-1,2011-11-07T15:24:43.100,1
2011-11-07T15:56:37.883_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,73280,10.244.166.27,-1,2011-11-07T15:56:37.883,1
2011-11-07T16:00:11.525_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,12603,10.244.166.27,-1,2011-11-07T16:00:11.525,1
2011-11-07T16:04:56.412_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,38803,10.244.166.27,-1,2011-11-07T16:04:56.412,1
2011-11-07T16:06:14.474_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,15219,10.244.166.27,-1,2011-11-07T16:06:14.474,1
2011-11-07T16:07:10.244_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,8888,10.244.166.27,-1,2011-11-07T16:07:10.244,1
2011-11-07T16:30:35.851_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),c30463a7-7ab6-4daa-897d-cf1ca170fc59,,592730,10.244.166.27,-1,2011-11-07T16:30:35.851,1
2011-11-07T16:30:38.675_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),652aa506-b887-4c6c-9199-c3757610e48d|9ad5d65a-0a41-4775-aad2-f2cf92aed91b|9d32114a-3e62-4a8a-bbaf-876fe0ce208c,,264296|5159003|2980062,10.244.166.27,-1,2011-11-07T16:30:38.675,1
2011-11-07T16:31:13.572_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),946de5a8-9cb9-4fd7-9023-185c08155629,,7160,10.244.166.27,-1,2011-11-07T16:31:13.572,1
2011-11-07T19:32:30.557_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),2dcf940d-e7c8-4bcc-90fc-8ad1be46ed72,,83446,10.244.166.27,-1,2011-11-07T19:32:30.557,1
2011-11-07T19:33:37.684_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),da30ec04-9731-477b-b3b7-b00503aad3aa,,42201,10.244.166.27,-1,2011-11-07T19:33:37.684,1
2011-11-07T19:49:07.622_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),500b40c4-bc47-403f-a87c-1a232c5ac0cd,,5536,10.244.166.27,-1,2011-11-07T19:49:07.622,1
2011-11-07T20:15:18.396_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),479d24d2-afec-4fe9-8258-52ade0c660c5,,6470,10.244.166.27,-1,2011-11-07T20:15:18.396,1
2011-11-07T20:18:37.999_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),77535f20-c392-455d-b3ff-56e82d11e035,,4604,10.244.166.27,-1,2011-11-07T20:18:37.999,1
2011-11-07T21:42:29.032_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),2dcf940d-e7c8-4bcc-90fc-8ad1be46ed72,,5905,10.244.166.27,-1,2011-11-07T21:42:29.032,1
2011-11-07T21:42:30.030_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),df2774b1-6d95-43b8-9ea0-3f5ce63262d8,,8315,10.244.166.27,-1,2011-11-07T21:42:30.030,1
2011-11-07T22:55:37.355_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),c6354c1e-8978-4147-a647-3482c36b65a0,,94075,10.244.166.27,-1,2011-11-07T22:55:37.355,1
2011-11-08T02:23:53.532_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,55312,10.244.166.27,-1,2011-11-08T02:23:53.532,1
2011-11-08T02:26:45.662_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,11501,10.244.166.27,-1,2011-11-08T02:26:45.662,1
2011-11-08T02:42:00.493_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,15324,10.244.166.27,-1,2011-11-08T02:42:00.493,1
2011-11-08T02:45:28.378_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,1144,10.244.166.27,-1,2011-11-08T02:45:28.378,1
2011-11-08T02:45:54.930_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,13313,10.244.166.27,-1,2011-11-08T02:45:54.930,1
2011-11-08T02:58:00.488_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,13707,10.244.166.27,-1,2011-11-08T02:58:00.488,1
2011-11-08T03:50:42.270_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,a8c38e94-ffd8-433b-8d92-f6f3f3f29383,,266,10.244.166.27,16,2011-11-08T03:50:42.270,
2011-11-08T03:51:15.560_10.244.166.27,addStation,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,a8c38e94-ffd8-433b-8d92-f6f3f3f29383,dataEntry,,10.244.166.27,16,2011-11-08T03:51:15.560,1
2011-11-08T03:51:27.432_10.244.166.27,editStation,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,a8c38e94-ffd8-433b-8d92-f6f3f3f29383,dataEntry,,10.244.166.27,16,2011-11-08T03:51:27.432,1
2011-11-08T03:51:34.436_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,a8c38e94-ffd8-433b-8d92-f6f3f3f29383,,34776,10.244.166.27,16,2011-11-08T03:51:34.436,1
2011-11-08T14:47:18.928_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),64821a83-0b81-4963-a30f-724dc549604c,,32323,10.244.166.27,-1,2011-11-08T14:47:18.928,1
2011-11-08T15:00:09.822_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),4ba8e003-1ef4-4894-8534-c61d910c7e42,,121521,10.244.166.27,-1,2011-11-08T15:00:09.822,1
2011-11-08T16:28:15.386_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),d708faa4-77fe-484f-9b77-20e83333ff83,,15154,10.244.166.27,-1,2011-11-08T16:28:15.386,1
2011-11-08T16:48:47.372_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),2793f8da-4ddf-4db3-a368-cf2f7d46b6fa,,29481,10.244.166.27,-1,2011-11-08T16:48:47.372,1
2011-11-08T16:53:06.693_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),1b02f766-b1de-4f10-8b55-bc480c735d3f,,37543,10.244.166.27,-1,2011-11-08T16:53:06.693,1
2011-11-08T17:06:40.363_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),eea72626-c1ee-4562-afe8-b3ed27602ef3,,3675,10.244.166.27,-1,2011-11-08T17:06:40.363,1
2011-11-08T17:51:25.140_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),fc70e5fe-4f1d-4aa9-8f21-eeb1324c5adb,,512957,10.244.166.27,-1,2011-11-08T17:51:25.140,1
2011-11-08T18:00:17.712_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),f817352b-5fdf-48cf-9a2c-a9c8c9e8b6e4,,60968,10.244.166.27,-1,2011-11-08T18:00:17.712,1
2011-11-08T18:18:54.833_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),657d80bd-3903-4b76-ad64-684b44d65d99,,32920,10.244.166.27,-1,2011-11-08T18:18:54.833,1
2011-11-08T18:19:44.768_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),6e7df007-e7e5-4033-a84e-84993a4bb56c,,15164,10.244.166.27,-1,2011-11-08T18:19:44.768,1
2011-11-08T18:22:05.650_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),1d3dbdc7-2bcb-4e88-839b-a95d4e14665d,,25512,10.244.166.27,-1,2011-11-08T18:22:05.650,1
2011-11-08T18:22:23.090_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),43dd84d1-6754-49e9-bcc1-086fc8912eb7,,974,10.244.166.27,-1,2011-11-08T18:22:23.090,1
2011-11-08T18:59:22.708_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),7aef6994-4cbb-4737-8e41-d08ef5017923,,8490,10.244.166.27,-1,2011-11-08T18:59:22.708,1
2011-11-08T19:11:33.281_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),8e1c9679-c5e9-40ee-8988-f3f868806580,,7183,10.244.166.27,-1,2011-11-08T19:11:33.281,1
2011-11-08T19:49:32.863_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),1e388974-8b16-4c45-9563-924e79203625,,58405,10.244.166.27,-1,2011-11-08T19:49:32.863,1
2011-11-08T19:49:33.300_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),3a570b29-3b35-4ac3-98c5-540920f9c552,,49502,10.244.166.27,-1,2011-11-08T19:49:33.300,1
2011-11-08T19:49:33.971_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),03a4e869-c61a-49cf-82e3-2bf475ad1b29,,127108,10.244.166.27,-1,2011-11-08T19:49:33.971,1
2011-11-08T19:56:51.189_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),6be2f859-bd31-4c2c-b3d4-8f033064e5ed,,20550,10.244.166.27,-1,2011-11-08T19:56:51.189,1
2011-11-08T20:06:32.038_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),6de259b2-0314-4f34-890d-0bee99b3f947,,24508,10.244.166.27,-1,2011-11-08T20:06:32.038,1
2011-11-08T20:07:02.583_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),7accfa37-15a3-48c9-9232-463f79e94c1b,,5971,10.244.166.27,-1,2011-11-08T20:07:02.583,1
2011-11-08T20:07:56.247_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),62c972ce-b6e2-479b-810c-3364104e0f3c,,23920,10.244.166.27,-1,2011-11-08T20:07:56.247,1
2011-11-08T20:09:57.132_10.244.166.27,visit,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C),d25aeab7-1e8c-4046-93d1-0ee715f84325,,2637,10.244.166.27,-1,2011-11-08T20:09:57.132,1
2011-11-08T20:23:11.006_10.244.166.27,visit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:7.0.1) Gecko/20100101 Firefox/7.0.1,72803a16-8d64-4894-8f0e-174e07a3e1a3,,141238,10.244.166.27,-1,2011-11-08T20:23:11.006,1
